2.000000000000000042e-02 3.306852672802884285e+01
5.000000000000000278e-02 3.172258641564282300e+01
1.000000000000000056e-01 3.073887415924248145e+01
1.500000000000000222e-01 3.009732974017053664e+01
2.000000000000000111e-01 2.959770439333971837e+01
2.500000000000000000e-01 2.918201261935096369e+01
2.999999999999999889e-01 2.882438566824757942e+01
3.500000000000000333e-01 2.851035571066360319e+01
4.000000000000000222e-01 2.823071118519010270e+01
4.500000000000000111e-01 2.797908643091960457e+01
5.000000000000000000e-01 2.775083134622822101e+01
