2.000000000000000042e-02 3.319748479629595295e+01
5.000000000000000278e-02 3.187653255338755187e+01
1.000000000000000056e-01 3.093239800114815097e+01
1.500000000000000222e-01 3.031720815597121899e+01
2.000000000000000111e-01 2.983426828190235014e+01
2.500000000000000000e-01 2.942879393133713251e+01
2.999999999999999889e-01 2.907704418665856494e+01
3.500000000000000333e-01 2.876593948638621256e+01
4.000000000000000222e-01 2.848718750397367572e+01
4.500000000000000111e-01 2.823504332151671292e+01
5.000000000000000000e-01 2.800528396985392021e+01
