2.000000000000000042e-02 3.311625007000736076e+01
5.000000000000000278e-02 3.178650042359613792e+01
1.000000000000000056e-01 3.080198449227666302e+01
1.500000000000000222e-01 3.014016204016454381e+01
2.000000000000000111e-01 2.960085022789053966e+01
2.500000000000000000e-01 2.913442362856620704e+01
2.999999999999999889e-01 2.871890516049792197e+01
3.500000000000000333e-01 2.834249597574867607e+01
4.000000000000000222e-01 2.799782378643652336e+01
4.500000000000000111e-01 2.767980148173140265e+01
5.000000000000000000e-01 2.738467379511908462e+01
