2.000000000000000042e-02 2.282063630473779980e+01
5.000000000000000278e-02 2.112938997801422403e+01
1.000000000000000056e-01 2.024308612695351073e+01
1.500000000000000222e-01 1.983351392218160214e+01
2.000000000000000111e-01 1.957401139052961270e+01
2.500000000000000000e-01 1.938677780448517396e+01
2.999999999999999889e-01 1.924041808045558710e+01
3.500000000000000333e-01 1.912001023638166330e+01
4.000000000000000222e-01 1.901743161271199156e+01
4.500000000000000111e-01 1.892782539302866240e+01
5.000000000000000000e-01 1.884807878760390309e+01
