2.000000000000000042e-02 1.849081616385204185e+01
5.000000000000000278e-02 1.629461450600354411e+01
1.000000000000000056e-01 1.511279524387794559e+01
1.500000000000000222e-01 1.457229495663650276e+01
2.000000000000000111e-01 1.423950803001107879e+01
2.500000000000000000e-01 1.400795266718472121e+01
2.999999999999999889e-01 1.383386402936637083e+01
3.500000000000000333e-01 1.369616706989648414e+01
4.000000000000000222e-01 1.358328643996472174e+01
4.500000000000000111e-01 1.348826107789092532e+01
5.000000000000000000e-01 1.340661626061221057e+01
