2.000000000000000042e-02 3.311583030207334843e+01
5.000000000000000278e-02 3.178617673829921131e+01
1.000000000000000056e-01 3.080171440279704242e+01
1.500000000000000222e-01 3.013991980553587169e+01
2.000000000000000111e-01 2.960062586063296663e+01
2.500000000000000000e-01 2.913421281346650815e+01
2.999999999999999889e-01 2.871870525231766891e+01
3.500000000000000333e-01 2.834230515723797694e+01
4.000000000000000222e-01 2.799764071500547757e+01
4.500000000000000111e-01 2.767962511562145878e+01
5.000000000000000000e-01 2.738450329783983150e+01
