2.000000000000000042e-02 3.306569848477220575e+01
5.000000000000000278e-02 3.168360055634854433e+01
1.000000000000000056e-01 3.062885364870561133e+01
1.500000000000000222e-01 2.991029061464561423e+01
2.000000000000000111e-01 2.932415208772010118e+01
2.500000000000000000e-01 2.881859455186353713e+01
2.999999999999999889e-01 2.837012069743762765e+01
3.500000000000000333e-01 2.796579864235396684e+01
4.000000000000000222e-01 2.759738254751530206e+01
4.500000000000000111e-01 2.725909669581008998e+01
5.000000000000000000e-01 2.694663414859991235e+01
