6.000000000000000152e-06,6.887762000835145892e-01,2.980906498578363942e-05,6.959497038833291870e-04,1.000000000000000021e-02,2.025069020425510676e-03,4.938683713380592971e-12,4.594122033064446109e-02
6.700000000000000226e-06,6.887762000835145892e-01,2.980906498578363942e-05,6.959497038833291870e-04,1.000000000000000021e-02,2.025069020425510676e-03,4.938683713380592971e-12,4.594122033064446109e-02
7.600000000000000080e-06,6.887762000835145892e-01,2.980906498578363942e-05,6.959497038833291870e-04,1.000000000000000021e-02,2.025069020425510676e-03,4.938683713380592971e-12,4.594122033064446109e-02
8.499999999999999933e-06,6.887762000835145892e-01,2.980906498578363942e-05,6.959497038833291870e-04,1.000000000000000021e-02,2.025069020425510676e-03,4.938683713380592971e-12,4.594122033064446109e-02
9.599999999999999566e-06,6.887762000835145892e-01,2.980906498578363942e-05,6.959497038833291870e-04,1.000000000000000021e-02,2.025069020425510676e-03,4.938683713380592971e-12,4.594122033064446109e-02
1.069999999999999920e-05,6.887762000835145892e-01,2.980906498578363942e-05,6.959497038833291870e-04,1.000000000000000021e-02,2.025069020425510676e-03,4.938683713380592971e-12,4.594122033064446109e-02
1.209999999999999935e-05,6.887762000835145892e-01,2.980906498578363942e-05,6.959497038833291870e-04,1.000000000000000021e-02,2.025069020425510676e-03,4.938683713380592971e-12,4.594122033064446109e-02
1.360000000000000023e-05,6.887762000835145892e-01,2.980906498578363942e-05,6.959497038833291870e-04,1.000000000000000021e-02,2.025069020425510676e-03,4.938683713380592971e-12,4.594122033064446109e-02
1.520000000000000016e-05,1.125743353968899019e+00,3.057024534579285633e-05,6.994062067414968248e-04,7.407641921288145997e-03,2.030476187450189294e-03,6.519818931562212345e-11,1.080293411832510958e-01
1.709999999999999891e-05,1.080014634527630912e+00,3.047446770825918991e-05,6.989674385446798368e-04,7.785495825367296126e-03,2.029789117310161744e-03,6.093556461337079656e-11,1.022457876947841099e-01
1.930000000000000156e-05,1.033398093646077820e+00,3.038062669276481482e-05,6.985386115296792842e-04,8.137639796444433304e-03,2.029117806166637773e-03,5.646228828619081820e-11,9.626190906647534573e-02
2.159999999999999987e-05,9.914016870616209065e-01,3.029939719834528553e-05,6.981682717069597616e-04,8.429761823147136415e-03,2.028538207235518111e-03,5.229456275684091942e-11,9.078053017637988109e-02
2.430000000000000112e-05,9.498111393675359171e-01,3.022207154303272817e-05,6.978164694741039896e-04,8.698043226466159114e-03,2.027987751858506202e-03,4.800379005466375839e-11,8.525067321820133104e-02
2.729999999999999951e-05,9.117829029997119861e-01,3.015410568097000362e-05,6.975078470536394577e-04,8.926652594648381081e-03,2.027504964238277183e-03,4.389768357118732711e-11,8.008827185969752405e-02
3.070000000000000083e-05,8.770377741175832131e-01,3.009430854422698586e-05,6.972367795178906159e-04,9.122638604192080669e-03,2.027081006265923132e-03,3.994628895062815969e-11,7.526460625256041481e-02
3.449999999999999833e-05,8.463337572845343049e-01,3.004330584153070712e-05,6.970059203098151164e-04,9.286234123024971268e-03,2.026719995402903509e-03,3.624430735483424622e-11,7.089976605967786283e-02
3.880000000000000121e-05,8.193390843518892908e-01,2.999989789972566648e-05,6.968096864605725785e-04,9.423018289849677265e-03,2.026413174115443330e-03,3.277149977029449678e-11,6.696750484610621001e-02
4.350000000000000026e-05,7.967048844777704364e-01,2.996453972554627865e-05,6.966500120293649644e-04,9.532842803960724087e-03,2.026163544757122754e-03,2.964786315050278187e-11,6.358955080978673235e-02
4.890000000000000276e-05,9.478446008906422637e-01,3.021802265317442197e-05,6.977986664722517522e-04,8.713000318574141284e-03,2.027949944666619046e-03,4.779548023073618408e-11,8.498581952202961809e-02
5.500000000000000196e-05,9.096073342370271098e-01,3.014990474925690692e-05,6.974892876620905754e-04,8.941511816296177431e-03,2.027467645172373670e-03,4.365582896978495703e-11,7.978895364263732803e-02
6.179999999999999784e-05,8.752974835271576382e-01,3.009104679216120380e-05,6.972224178622854094e-04,9.133955520999407704e-03,2.027051693881153690e-03,3.974174884289980122e-11,7.501951821326428849e-02
6.940000000000000639e-05,8.449657270978621071e-01,3.004080663509833973e-05,6.969949542364921660e-04,9.294781514258462427e-03,2.026697220539606156e-03,3.607326596378319858e-11,7.070238516425551845e-02
7.799999999999999859e-05,9.272008058174477929e-01,3.018135502740169437e-05,6.976273054495064343e-04,8.836410366545675160e-03,2.027693004070989322e-03,4.558361579015149634e-11,8.219279802874962515e-02
8.760000000000000154e-05,8.912978625012927258e-01,3.011859210149611733e-05,6.973433099045372617e-04,9.044128388077134900e-03,2.027248593465709892e-03,4.159197547418270604e-11,7.725621654969842822e-02
9.849999999999999544e-05,8.587910510198095704e-01,3.006379694968699866e-05,6.970957567354534945e-04,9.221308979538460002e-03,2.026861277902302760e-03,3.777150320371122759e-11,7.268188556928434352e-02
1.106999999999999938e-04,9.073264257322557480e-01,3.014609427667769081e-05,6.974691664812547121e-04,8.954657724897861770e-03,2.027439555043377382e-03,4.339958561056527418e-11,7.947413988864895917e-02
1.243000000000000127e-04,8.734465977015164473e-01,3.008807277129614430e-05,6.972066019004415083e-04,9.144007851240426241e-03,2.027029753187115611e-03,3.952181957779506659e-11,7.475801984753990825e-02
1.397000000000000075e-04,9.043105365210154512e-01,3.014098648881700820e-05,6.974451689453817606e-04,8.971804868703279340e-03,2.027405522405416154e-03,4.306180132452005077e-11,7.905846167316357698e-02
1.569999999999999944e-04,8.705090846383658487e-01,3.008325838757380845e-05,6.971841179304767971e-04,9.159772167430718648e-03,2.026997491348471025e-03,3.917397434389070312e-11,7.434363811855686233e-02
1.764000000000000051e-04,8.891698328199997281e-01,3.011490583783009924e-05,6.973265323709793972e-04,9.057094979683813149e-03,2.027220915674976098e-03,4.134637573552087681e-11,7.695987306070957434e-02
1.981999999999999929e-04,8.570927481376611201e-01,3.006095450908891547e-05,6.970828325800269669e-04,9.231147791186364998e-03,2.026839885162850033e-03,3.756341844127234447e-11,7.243967174298852896e-02
2.226999999999999921e-04,8.670689721287188068e-01,3.007747632628391052e-05,6.971579390407562932e-04,9.178449588890478031e-03,2.026956348809770894e-03,3.876438790226231331e-11,7.385729646317359953e-02
2.503000000000000125e-04,8.715836410102950627e-01,3.008512757465080551e-05,6.971914538550326576e-04,9.153610095744101408e-03,2.027010567751146974e-03,3.930044289699453271e-11,7.449481976068014766e-02
2.812000000000000046e-04,8.720392174373052807e-01,3.008586115698174372e-05,6.971950424515283582e-04,9.151508270444825427e-03,2.027015704573284331e-03,3.935434907789193580e-11,7.455915441152501100e-02
3.159999999999999832e-04,8.688978180582918043e-01,3.008054986733186325e-05,6.971715678903410993e-04,9.168474535990248087e-03,2.026977786051454948e-03,3.898247641347502952e-11,7.411586397122299497e-02
