1.042860081435065256e+00
6.057941407638434139e-01
4.192766784338469721e-01
3.164504497212949907e-01
2.517490213165052282e-01
2.076055952936750604e-01
1.757957431192933018e-01
1.519493122000906138e-01
1.335272896350575556e-01
1.189535388163118212e-01
1.071985527627675183e-01
9.756227097658248804e-02
8.955291116061053769e-02
8.281560073230137542e-02
7.708841892580114985e-02
7.217429115282114616e-02
6.792244186180074195e-02
6.421581975770973560e-02
