-7.950343738334988974e-03
-4.943564888902282628e-03
-3.664561898455813427e-03
-2.960729694889696617e-03
-2.517738038754213648e-03
-2.214723668632172238e-03
-1.995321185928235902e-03
-1.829726085691117665e-03
-1.700715095445410469e-03
-1.597653347339134111e-03
-1.513627527756356006e-03
-1.443954877383690771e-03
-1.385354873779855861e-03
-1.335463801516601628e-03
-1.292537410365647566e-03
-1.255261881958919662e-03
-1.222629777615155677e-03
-1.193856367199923330e-03
