1.200000000000000030e-05,7.804032741241301308e-01,4.674450080314545241e-05,8.092518288052825233e-04,9.335321054958777703e-03,2.947649984698215431e-03,3.990266397643768818e-11,6.729195273361035512e-02,3.676995109885656393e-02
1.299999999999999920e-05,7.805001539199468708e-01,4.673864118915856992e-05,8.075368712730416438e-04,9.335312239212811142e-03,2.948114580488690479e-03,3.990583756159812932e-11,6.730089238978333166e-02,3.673444478912672728e-02
1.500000000000000038e-05,7.803438739360183396e-01,4.673687941253427025e-05,8.068634800223651758e-04,9.335324144110201949e-03,2.949046499983597365e-03,3.991094317484166619e-11,6.730932240380595177e-02,3.675604038291760411e-02
1.699999999999999987e-05,7.799456454266028294e-01,4.674879143497436701e-05,8.057043846427531641e-04,9.335374638457896376e-03,2.949433269590268081e-03,3.990798066153868823e-11,6.727459434996679866e-02,3.675184683230652699e-02
1.900000000000000105e-05,7.792742455065324592e-01,4.674334447499581296e-05,8.053328646655242597e-04,9.335419081953406917e-03,2.950236842705258183e-03,3.990286702866195027e-11,6.722493760937399421e-02,3.678380303177019445e-02
2.099999999999999884e-05,7.793547787299411889e-01,4.673140493552467014e-05,8.046187690636387273e-04,9.335425017501841616e-03,2.950669654798631063e-03,3.990563681137592028e-11,6.723624153568638628e-02,3.677265262154953002e-02
2.400000000000000061e-05,8.202199783193532268e-01,4.646801720594455787e-05,8.518102384740659522e-04,9.336391966637859474e-03,2.899247737123877757e-03,3.997491735569017741e-11,7.023453778922368607e-02,3.571906567084345840e-02
2.699999999999999899e-05,8.150852101951011619e-01,4.651226744120465770e-05,8.504190363938432789e-04,9.336234223813837801e-03,2.903084951337913180e-03,3.996474309330405512e-11,6.987332781042696062e-02,3.590517804011995190e-02
3.000000000000000076e-05,8.147736612236728959e-01,4.651265992125891256e-05,8.513977013428271779e-04,9.336018033613746950e-03,2.902926824807593436e-03,3.996345670473761108e-11,6.982771129882571481e-02,3.591285010441297443e-02
3.399999999999999973e-05,8.104280189084642760e-01,4.656641127857351570e-05,8.486578012971331955e-04,9.335991176706802050e-03,2.907205834732571638e-03,3.995874439574393840e-11,6.953766104660370762e-02,3.606734760449092914e-02
3.800000000000000209e-05,8.067962901267967668e-01,4.660077014578742203e-05,8.461333298579563770e-04,9.335967003494356417e-03,2.911059367179701703e-03,3.995420717175356615e-11,6.929452847531798743e-02,3.619782049327991552e-02
4.300000000000000165e-05,8.032007230149657007e-01,4.663973202291848307e-05,8.426981299359038481e-04,9.335951396541454506e-03,2.915138368718594563e-03,3.994797004321903617e-11,6.904141758012076469e-02,3.630396780427572190e-02
4.800000000000000122e-05,8.004535241350122510e-01,4.665867965886684492e-05,8.395065077367885485e-04,9.335919868519719500e-03,2.918627860273657459e-03,3.994463938050036996e-11,6.884902970725952087e-02,3.637992664523716224e-02
5.399999999999999798e-05,7.977926293402368696e-01,4.667671807603836697e-05,8.362223639262337301e-04,9.335889432897514703e-03,2.922194080813228425e-03,3.994107607819718377e-11,6.866105192326260598e-02,3.645218386041568920e-02
