-7.947102770395463728e-03
-4.941542320767017271e-03
-3.663057494247549516e-03
-2.959510396941887177e-03
-2.516698184377835421e-03
-2.213806572031997745e-03
-1.994492996572675564e-03
-1.828965024088304806e-03
-1.700006355330724262e-03
-1.596986426776019581e-03
-1.512994722037432158e-03
-1.443350376043989712e-03
-1.384774193135336140e-03
-1.334903413773154759e-03
-1.291994493092369321e-03
-1.254734144058428135e-03
-1.222115335471663216e-03
-1.193353654664694712e-03
