6.000000000000000152e-06,4.600310808066283008e-01,4.574916404540923354e-05,6.600981397665055738e-04,5.796617641181893606e-03,3.102439629470303377e-03,2.227315036297032334e-11,2.384094202839862758e-02,3.327473309185505213e-02
6.700000000000000226e-06,5.233610628398197573e-01,4.637121221013021269e-05,6.764889975078939308e-04,5.939077099049818766e-03,3.179846030778387279e-03,2.273889827041058405e-11,2.842384025869901590e-02,3.547025864165224279e-02
7.600000000000000080e-06,5.119199478430871419e-01,4.649946600762750923e-05,6.724162862787984177e-04,6.025712620515434950e-03,3.147990954760663575e-03,2.272298890045851662e-11,2.813248977113594340e-02,3.488234579386582240e-02
8.499999999999999933e-06,5.186799057582266448e-01,4.720530780570161475e-05,6.806711201369682876e-04,6.068709241838633577e-03,3.118695916810673707e-03,2.258716894281477192e-11,2.730501054861683707e-02,3.584436846875912325e-02
9.599999999999999566e-06,5.219673480945246080e-01,4.621288199413464589e-05,6.752011071341255206e-04,6.058657993636887458e-03,3.185806965811398966e-03,2.274588811018318489e-11,2.848861689600549335e-02,3.533588650385738328e-02
1.069999999999999920e-05,5.144816804037575242e-01,4.638259943241576362e-05,6.753553278554184740e-04,6.103897762569796860e-03,3.159948581829505679e-03,2.273591090467913648e-11,2.802024821520561135e-02,3.518423758998277806e-02
1.209999999999999935e-05,4.999752256311733034e-01,4.640319965777341707e-05,6.688663451061161586e-04,6.023440436776053390e-03,3.129749615115358201e-03,2.267069547241081092e-11,2.750869897246585941e-02,3.440568238997068762e-02
1.360000000000000023e-05,5.208599672475361375e-01,4.647923982788984727e-05,6.751887057236369326e-04,6.018048009698261092e-03,3.167067463691845743e-03,2.271219132879237990e-11,2.837772381164219843e-02,3.532679526947798271e-02
1.520000000000000016e-05,5.342128080024042269e-01,4.673913243354052782e-05,6.863807437707837838e-04,6.069202999091190959e-03,3.160729525807827109e-03,2.272092950764983448e-11,2.835964969837753008e-02,3.650995344016127325e-02
1.709999999999999891e-05,5.182987430749743663e-01,4.643892728225300858e-05,6.746172983537241817e-04,6.059203333906326185e-03,3.169850446857286081e-03,2.271442977684379896e-11,2.828977648444492426e-02,3.521736591607423777e-02
1.930000000000000156e-05,5.219571702366472277e-01,4.636624113389235688e-05,6.762262145213336802e-04,6.067225534572159851e-03,3.180578022894199001e-03,2.276304771371526112e-11,2.850474614524120542e-02,3.539347251508188907e-02
2.159999999999999987e-05,5.232909366511137028e-01,4.647397496617184276e-05,6.780959218189818024e-04,6.058793954122747641e-03,3.168408671927776601e-03,2.277306018494503014e-11,2.849188485845750851e-02,3.555365844743968440e-02
2.430000000000000112e-05,5.195677017584198198e-01,4.642815917107128527e-05,6.764036731071278782e-04,6.063379653508609891e-03,3.165621248883582553e-03,2.274962960927303560e-11,2.831043320764090737e-02,3.536141046983699854e-02
2.729999999999999951e-05,5.197490813267215959e-01,4.643800862565640073e-05,6.755222646789316729e-04,6.046758183678815381e-03,3.166713367347074020e-03,2.274435546784842427e-11,2.838553038194489148e-02,3.529766625739608199e-02
3.070000000000000083e-05,5.238826609837673454e-01,4.638204045527898284e-05,6.774711656186910898e-04,6.066060400821221554e-03,3.182043510242987469e-03,2.276708375228427310e-11,2.853672297967574031e-02,3.553166685221747362e-02
3.449999999999999833e-05,5.250855483530098011e-01,4.643917746127198257e-05,6.781894926901888259e-04,6.023992379027353489e-03,3.175148951651268672e-03,2.275686313689414495e-11,2.852213793018437346e-02,3.561951244774038544e-02
3.880000000000000121e-05,5.208049301241802764e-01,4.639463946556245523e-05,6.757568543452459288e-04,6.056408358531343607e-03,3.174656156204107901e-03,2.275020051012546135e-11,2.844299690157483379e-02,3.533914403500626467e-02
4.350000000000000026e-05,5.230115202708901512e-01,4.646222080039369889e-05,6.770632735127345885e-04,6.064577498148055607e-03,3.174494668865949099e-03,2.273767319230370299e-11,2.844118477485871668e-02,3.550238933024175980e-02
