2.199999999999999966e-13,7.034632763549206746e-01,3.060937423207487864e-05,7.015433488632729069e-04,5.403853754486105665e-03,2.025090409613160454e-03,2.255004263523036323e-11,4.959224762089285005e-02
2.499999999999999950e-13,7.028958533016953503e-01,3.061039152660052857e-05,7.015640176998294564e-04,5.385997242446867277e-03,2.025132347441810365e-03,2.247173422345871011e-11,4.950607538620726417e-02
2.800000000000000186e-13,7.029564365456699715e-01,3.061028346172891575e-05,7.015618121343762019e-04,5.387906763867790667e-03,2.025127858631681644e-03,2.248010887293349783e-11,4.951527516310751803e-02
3.099999999999999917e-13,7.030053326214237286e-01,3.061019614913159834e-05,7.015600318595657109e-04,5.389447396151040258e-03,2.025124237709803772e-03,2.248686557172194680e-11,4.952270032934238259e-02
3.500000000000000233e-13,7.030575264483264197e-01,3.061010285443251767e-05,7.015581313285877826e-04,5.391091422041691290e-03,2.025120374481367835e-03,2.249407562060083793e-11,4.953062640462413402e-02
3.900000000000000043e-13,7.062261823074038602e-01,3.061306962064665665e-05,7.016624631792787092e-04,5.524737534388766795e-03,2.024804389847368203e-03,2.308836118781504662e-11,4.996643233676830581e-02
4.399999999999999932e-13,7.059108426238482892e-01,3.061272022843742740e-05,7.016491094455323254e-04,5.510977465538195903e-03,2.024837302432567522e-03,2.302709151352904120e-11,4.992371525337938737e-02
4.999999999999999899e-13,7.056159607462570982e-01,3.061237608148778099e-05,7.016365626233984475e-04,5.498101899262632271e-03,2.024868016397566445e-03,2.296975900514565703e-11,4.988377262266945056e-02
5.600000000000000372e-13,7.053844724613342887e-01,3.061209425863758169e-05,7.016266733768901712e-04,5.487988600056552257e-03,2.024892084937960669e-03,2.292472542051297491e-11,4.985241884185666328e-02
6.300000000000000419e-13,7.568526525063286048e-01,3.052076114432293613e-05,7.010123243711242425e-04,7.102946712133144727e-03,2.021835574254506399e-03,3.003187495553572225e-11,5.731497437189633087e-02
7.100000000000000039e-13,7.497614021448663069e-01,3.054184979349515265e-05,7.011448006922620666e-04,6.896837061538138580e-03,2.022097067965247189e-03,2.912614332585449982e-11,5.628564104187556982e-02
7.899999999999999659e-13,7.442277168503166340e-01,3.055603912604940237e-05,7.012331256713303295e-04,6.732550985421223259e-03,2.022343282600539988e-03,2.840408953962529450e-11,5.548414745156716316e-02
8.900000000000000447e-13,7.387824742426186697e-01,3.056843560172116652e-05,7.013345020353459842e-04,6.572822967614201303e-03,2.022603060930881422e-03,2.770314962953539266e-11,5.469030029466214610e-02
9.999999999999999799e-13,7.380992586865967597e-01,3.056975728990333048e-05,7.013847699303589348e-04,6.564478566188450617e-03,2.022609750760324000e-03,2.766854990157376243e-11,5.458198204824078054e-02
1.130000000000000032e-12,7.335183150397822649e-01,3.057904280990567851e-05,7.014327136458208120e-04,6.420528672271000152e-03,2.022873714719556661e-03,2.703495708341679101e-11,5.392124479932914466e-02
1.260000000000000084e-12,7.299789696030603015e-01,3.058531668659636606e-05,7.014637572761468895e-04,6.307583298244501431e-03,2.023092047829402537e-03,2.653766900561876141e-11,5.341109450422625027e-02
1.420000000000000008e-12,7.266024854381371023e-01,3.059059762797366924e-05,7.014886797789397386e-04,6.198352997844550766e-03,2.023311536331079668e-03,2.605657464043771151e-11,5.292461546539579953e-02
1.600000000000000049e-12,7.236895689514204477e-01,3.059461577342527031e-05,7.015065970091380505e-04,6.102897839195430517e-03,2.023509414313734087e-03,2.563600016196737557e-11,5.250503228840733283e-02
1.790000000000000047e-12,7.213090396226591317e-01,3.059753699073423976e-05,7.015188234171084109e-04,6.024010060685052251e-03,2.023676857494184893e-03,2.528830230336219486e-11,5.216218332463694318e-02
2.019999999999999875e-12,7.189679639112518394e-01,3.060028438185803326e-05,7.015349341579862853e-04,5.946508719831162214e-03,2.023843562908348836e-03,2.494683094212745673e-11,5.182369775856893179e-02
2.269999999999999819e-12,7.263568395081385631e-01,3.060092772346975371e-05,7.011741172066123006e-04,5.883146341188486006e-03,2.023794848804532070e-03,2.465318048261357558e-11,5.295729482787511766e-02
2.549999999999999838e-12,8.599863181097378018e-01,2.997483309373318432e-05,6.968364237553078015e-04,9.007949233635813291e-03,2.030459909655236202e-03,3.838466591555353150e-11,7.326486637747980923e-02
2.859999999999999930e-12,8.565233577943194287e-01,3.006183053363176250e-05,6.973155488881541131e-04,9.022627272376166838e-03,2.027535925158451598e-03,3.843123213833233841e-11,7.239791478810324310e-02
3.209999999999999853e-12,8.424819755029246959e-01,2.983315743079844971e-05,6.973447954810704699e-04,7.801224566220772358e-03,2.044704688721472700e-03,3.315878031187721699e-11,7.321705656934379691e-02
