0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.463481457671984032e+01,-1.361137526385893968e-03,-6.901357510122174477e-07,2.225639570853828533e-02,-8.486720966086406288e-10,-1.386084754164660565e-10
-1.786072645738556730e+01,-7.638577417841176120e-05,-7.150424651924900611e-07,2.786272572095441907e-02,-1.746048848534706857e-09,-1.453329665353478256e-10
-8.777062978396088511e+00,4.880112317674911585e-04,-7.217563283108215919e-07,2.824336579176911499e-02,-2.758127758930294392e-09,-1.546859095143921075e-10
-4.915937542090631496e+00,5.118926672917790271e-04,-7.262754990906975289e-07,2.407774339471350708e-02,-3.869834213956420589e-09,-1.649515554977910200e-10
-3.004015644690364528e+00,3.281029611062894272e-04,-7.271919572955754760e-07,1.781830370911156522e-02,-5.060710418215389883e-09,-1.744192238777515927e-10
-1.957368901281952844e+00,1.484198583481474449e-04,-7.285163211616978583e-07,1.202393128952802814e-02,-6.311996052322818391e-09,-1.828663744244305841e-10
-1.347495492603674849e+00,4.472765276792540703e-05,-7.284782305715980629e-07,7.389490824757001704e-03,-7.608267211969497198e-09,-1.913546582049529743e-10
-9.735429382734157588e-01,6.917914798041970455e-06,-7.293068785659942061e-07,4.167048565817977994e-03,-8.936981209442102762e-09,-2.000239348299182514e-10
-7.300903042860203973e-01,1.460515014312521776e-06,-7.304042890735682225e-07,2.101910617548103603e-03,-1.028438939531456912e-08,-2.070228322304559367e-10
-5.581394054144558359e-01,4.155710815136323844e-06,-7.309864389553713256e-07,7.809911342646427834e-04,-1.164387854790562012e-08,-2.115111782490817342e-10
-4.371476532446886831e-01,5.451159011883050557e-06,-7.315846278282235678e-07,4.214893656722766275e-04,-1.300155002964401742e-08,-2.146907707356582243e-10
-3.586537021888306920e-01,4.591336719549240185e-06,-7.318265075063596219e-07,5.269749332826567092e-04,-1.435700878568003314e-08,-2.184009947158509509e-10
-3.041931708912907761e-01,4.434100589373085773e-06,-7.321519865468983161e-07,6.858317725946458387e-04,-1.569816554147241475e-08,-2.220411204664745123e-10
-2.592924908674613671e-01,5.950513985024757338e-06,-7.323656144045609988e-07,1.017158784481804164e-03,-1.702524868856527701e-08,-2.236511830900126205e-10
-2.216989747421867774e-01,6.789851054942732953e-06,-7.327527326958099889e-07,1.159877316030874126e-03,-1.833088038353931964e-08,-2.225341243705884776e-10
-1.918406340696658108e-01,7.149206925445067229e-06,-7.330223120097587239e-07,1.267608382398098142e-03,-1.961177103002658706e-08,-2.206001149774867170e-10
-1.692771159378381185e-01,7.559908450216766933e-06,-7.332593790920632302e-07,1.480800439247030890e-03,-2.086632488178963771e-08,-2.196891071093121516e-10
-1.515161143870180638e-01,7.889168498676017491e-06,-7.334727816060687952e-07,1.631566444992675613e-03,-2.209259853732892803e-08,-2.191313336356276427e-10
-1.363575968893471213e-01,7.947849709152423749e-06,-7.337642558527012955e-07,1.555678026370597988e-03,-2.328847782519970325e-08,-2.176549893111176440e-10
-1.224891974845506298e-01,7.714028094466627715e-06,-7.339405202810381203e-07,1.215372411698135589e-03,-2.445207805959325569e-08,-2.144004961188299036e-10
-1.097691151524434333e-01,7.532820751457252633e-06,-7.341396105349204665e-07,8.292434667442396276e-04,-2.558260316228180228e-08,-2.100799106240346697e-10
-9.825254008455353016e-02,7.721441529429020145e-06,-7.343999996390649792e-07,6.032751794376028107e-04,-2.667951736029387446e-08,-2.057854680885747993e-10
-8.788316724587612316e-02,8.403263393006355454e-06,-7.346316017587615183e-07,6.242504140566729762e-04,-2.774232728924736471e-08,-2.022625166635949832e-10
-7.833819080353225661e-02,9.320378654668174759e-06,-7.348812280210446736e-07,7.491595878498548411e-04,-2.877098269001773603e-08,-1.989116045140728303e-10
-6.931028452454117417e-02,1.020488580747244299e-05,-7.351192154505273936e-07,8.268179134578052545e-04,-2.976551713053170947e-08,-1.948064387499752150e-10
-6.063965087495699902e-02,1.088910590315164726e-05,-7.353935386963052794e-07,7.795071686823544640e-04,-3.072597855943846060e-08,-1.893446408873567667e-10
-5.247406477352593163e-02,1.135386773721010060e-05,-7.356749085924833855e-07,6.705239664772626043e-04,-3.165266256974532705e-08,-1.831870931939028050e-10
-4.498024622871336226e-02,1.161166163909610733e-05,-7.359652550731917842e-07,5.757474526709201049e-04,-3.254588782689266712e-08,-1.773036062488373818e-10
-3.823903231699640054e-02,1.173352486096609481e-05,-7.362744776704596144e-07,5.321617153638205514e-04,-3.340601187763781765e-08,-1.723831176412704384e-10
-3.216658410524578932e-02,1.199620183336819146e-05,-7.365911368482096861e-07,4.919239867030104343e-04,-3.423359081890563240e-08,-1.680143597635846528e-10
-2.665883316754769083e-02,1.266281498582286006e-05,-7.369302845727795010e-07,4.004983030501633600e-04,-3.502922418417194947e-08,-1.635157405060174946e-10
-2.158757861051944713e-02,1.383677814897246599e-05,-7.372571637031405299e-07,2.397286109220708315e-04,-3.579351157443702799e-08,-1.583761892109519333e-10
-1.669177813564311566e-02,1.523086210807188972e-05,-7.376006734378186713e-07,8.506948125104896185e-05,-3.652717839246015350e-08,-1.527512993724696808e-10
-1.172731107479396684e-02,1.653108956606158316e-05,-7.379429905731181052e-07,1.686899354382508098e-05,-3.723094190566055973e-08,-1.469615539156896236e-10
-6.584401214149160353e-03,1.754200217069740793e-05,-7.382994954675441425e-07,7.288121819445704541e-05,-3.790551104977337822e-08,-1.412690271082867901e-10
-1.492007071557388542e-03,1.830932139843187594e-05,-7.386440256239255720e-07,1.868066953832735330e-04,-3.855154796305310598e-08,-1.357074291560232188e-10
3.291716125638129761e-03,1.891902091150588766e-05,-7.389816391770103315e-07,2.823209075293858089e-04,-3.916969136335719944e-08,-1.302536295740541787e-10
7.604105708177340446e-03,1.943541758744383747e-05,-7.393205432388415229e-07,3.105073724895103873e-04,-3.976059899559531192e-08,-1.248881608582029540e-10
1.148189092473976027e-02,1.988729659948342563e-05,-7.396545109186169035e-07,2.800271092007706260e-04,-4.032499856495199513e-08,-1.196053010277689276e-10
1.499747917214448202e-02,2.029287482609354302e-05,-7.399869199293910110e-07,2.097649187947922891e-04,-4.086365805128914000e-08,-1.144029229206846249e-10
1.821270810035506213e-02,2.066739721770765714e-05,-7.403099278537088801e-07,1.154819634668974375e-04,-4.137733014953965651e-08,-1.092789488509633701e-10
2.118048309011448180e-02,2.102363416576293097e-05,-7.406215419964812720e-07,1.032604348522817711e-05,-4.186675454249422992e-08,-1.042314287450199631e-10
2.394613714592115986e-02,2.137228614454896126e-05,-7.409330894652494031e-07,-9.474687461629635588e-05,-4.233266967106532297e-08,-9.925857482413886819e-11
2.654856448928525833e-02,2.172228612342472700e-05,-7.412420311405992051e-07,-1.906232204597867186e-04,-4.277582990235129304e-08,-9.435867446954423577e-11
2.901772799042874953e-02,2.208006898121540193e-05,-7.415521007521089433e-07,-2.713532692900893074e-04,-4.319692167292020726e-08,-8.953152250175191360e-11
3.136627955792799932e-02,2.244705744538733492e-05,-7.418637869312571087e-07,-3.382075531601425110e-04,-4.359661382790290892e-08,-8.478307807575854801e-11
3.360232409949093224e-02,2.282345303560446821e-05,-7.421704401690641656e-07,-3.938083776232575821e-04,-4.397552546743925491e-08,-8.012078477991758405e-11
3.573325902817003907e-02,2.320939208766532476e-05,-7.424781640591281662e-07,-4.404265210471664600e-04,-4.433425892744005910e-08,-7.555214248459754100e-11
3.776584656987417438e-02,2.360493912009433868e-05,-7.427852682769169177e-07,-4.800295962379991666e-04,-4.467344130605563288e-08,-7.108468375760847768e-11
3.970627772564849778e-02,2.401011432015998266e-05,-7.430981983622940488e-07,-5.143232234339909425e-04,-4.499370087165639629e-08,-6.672598737328912534e-11
4.156022919040344016e-02,2.442488203189062577e-05,-7.434104330406096117e-07,-5.447861763726485939e-04,-4.529562126094354652e-08,-6.248361349450712871e-11
4.333173521834746827e-02,2.484755006479724693e-05,-7.437270461986714004e-07,-5.726190296953696584e-04,-4.557983964793125555e-08,-5.836217021201346556e-11
4.502003920029788026e-02,2.527032544055167433e-05,-7.440383687495929702e-07,-5.985493599387753773e-04,-4.584689040007438504e-08,-5.435405356308087330e-11
4.662371021119104952e-02,2.568499886037586095e-05,-7.443538560990474038e-07,-6.231353965781514246e-04,-4.609731112403066619e-08,-5.044867906578815979e-11
4.814182431332284656e-02,2.608449615400230913e-05,-7.446641176696105718e-07,-6.468641672082220189e-04,-4.633167079151766170e-08,-4.663555696627010214e-11
4.957388744269985992e-02,2.646276232508069402e-05,-7.449743561322326480e-07,-6.701603794888921816e-04,-4.655049075110927901e-08,-4.290417733355715307e-11
5.091976996000428107e-02,2.681460423432581016e-05,-7.452762201865518201e-07,-6.933941221798038809e-04,-4.675431394631454604e-08,-3.924411329122043217e-11
5.217965090030066838e-02,2.713560816377973272e-05,-7.455772466751403679e-07,-7.168875566987434550e-04,-4.694369511110730891e-08,-3.564499538360243748e-11
5.335488563779078319e-02,2.742328502694343142e-05,-7.458724033143782665e-07,-7.408364743321789285e-04,-4.711913813150670001e-08,-3.209885592794285222e-11
5.445047473449463743e-02,2.768048743425806244e-05,-7.461612340745909212e-07,-7.650843185910918441e-04,-4.728109642560706591e-08,-2.860744109849734054e-11
5.547190691281474878e-02,2.791099750609020831e-05,-7.464423740189527209e-07,-7.894139981534580930e-04,-4.742998958703862759e-08,-2.517490204157422808e-11
5.642422827319600043e-02,2.811821835644601333e-05,-7.467181856127743251e-07,-8.136346223398208816e-04,-4.756624517846648619e-08,-2.180540616185247983e-11
5.731208468210772372e-02,2.830520770417139506e-05,-7.469877668647873831e-07,-8.375785240014062402e-04,-4.769025500750500716e-08,-1.850311636281082881e-11
5.813975900831325205e-02,2.847472141109831442e-05,-7.472545416340660798e-07,-8.610986441110766781e-04,-4.780246878169939397e-08,-1.527221838317723410e-11
5.891120386704769285e-02,2.862923231277981215e-05,-7.475132078887777894e-07,-8.840662299030048119e-04,-4.790328984290466585e-08,-1.211688663181050852e-11
5.963007048431778756e-02,2.877097997827397568e-05,-7.477711757600245639e-07,-9.063688050444725520e-04,-4.799314693692771211e-08,-9.041317905367831964e-12
6.029959735837087109e-02,2.890119481760110084e-05,-7.480262314677478409e-07,-9.279142338700634585e-04,-4.807244421408672825e-08,-6.048905542731564136e-12
6.092225363507619562e-02,2.901797163050012091e-05,-7.482758989730181102e-07,-9.486453677307916943e-04,-4.814154347316061654e-08,-3.139873478758429223e-12
6.150022046049381796e-02,2.911891886562243976e-05,-7.485243408653064147e-07,-9.685189100669963982e-04,-4.820079334706947984e-08,-3.136604122313936284e-13
6.203554532061931331e-02,2.920193846912296333e-05,-7.487713693988425531e-07,-9.874983486611299804e-04,-4.825054652181693740e-08,2.430286791262844506e-12
6.253015056773003622e-02,2.926519936787355409e-05,-7.490174701934792663e-07,-1.005553196114164797e-03,-4.829115427199605843e-08,5.092511998586950564e-12
6.298584153715165723e-02,2.930710851010451953e-05,-7.492629421317447570e-07,-1.022658311641356024e-03,-4.832296654710178785e-08,7.673551726291744651e-12
6.340431436650344199e-02,2.932628578187235913e-05,-7.495078865342555499e-07,-1.038793294569799420e-03,-4.834634327588597141e-08,1.017393453782125692e-11
6.378716358527529440e-02,2.932154167608417089e-05,-7.497522816412822017e-07,-1.053941941475692408e-03,-4.836160395377538651e-08,1.259417837363650851e-11
6.413596932488181690e-02,2.929209020334075164e-05,-7.499958880156510830e-07,-1.068093032910343064e-03,-4.836910268683651824e-08,1.493508936004868334e-11
6.445252758920567981e-02,2.923818418031929464e-05,-7.502401409170690773e-07,-1.081243455675539797e-03,-4.836909418819541281e-08,1.719861930971697515e-11
6.473859112573106256e-02,2.916031647497553756e-05,-7.504821962517683205e-07,-1.093393572746774066e-03,-4.836178386294141733e-08,1.938700067755004765e-11
6.499579627226396983e-02,2.905898170648663596e-05,-7.507238772223629537e-07,-1.104545605614181596e-03,-4.834741571040839172e-08,2.150246533888083454e-11
6.522567314082294843e-02,2.893466577953117752e-05,-7.509625166620036462e-07,-1.114703390087109407e-03,-4.832621618448862132e-08,2.354722653526093279e-11
6.542965494121810721e-02,2.878785367650212558e-05,-7.511998701524938378e-07,-1.123872160984067808e-03,-4.829839985453598320e-08,2.552350308524011127e-11
6.560908642065192697e-02,2.861902002898207217e-05,-7.514336340391499155e-07,-1.132058363250689967e-03,-4.826420878217293595e-08,2.743350303170352774e-11
6.576523140592686889e-02,2.842863608647301692e-05,-7.516651975843308678e-07,-1.139269487113080169e-03,-4.822387321311305752e-08,2.927943188314112173e-11
6.589927945240454943e-02,2.821716353995862509e-05,-7.518940973835991234e-07,-1.145513924886221125e-03,-4.817760041515718610e-08,3.106347574074420316e-11
6.601235162737954798e-02,2.798505610175165264e-05,-7.521200867950071069e-07,-1.150800847053640120e-03,-4.812565326138611773e-08,3.278784736097248980e-11
6.610550547707834401e-02,2.773275915639894946e-05,-7.523431468791804971e-07,-1.155140095231791232e-03,-4.806822684678212287e-08,3.445471065872356779e-11
6.617973925185371975e-02,2.746071029867836605e-05,-7.525642682665268388e-07,-1.158542089656674047e-03,-4.800557188169792821e-08,3.606627483542660710e-11
6.623599548236103196e-02,2.716933821128687468e-05,-7.527844708320778497e-07,-1.161017748887964744e-03,-4.793790504505605979e-08,3.762469666777884847e-11
6.627516401649935496e-02,2.685906335031612062e-05,-7.530055450832759684e-07,-1.162578419552570685e-03,-4.786546499718068206e-08,3.913216598840706510e-11
6.629808463490260984e-02,2.653029376502508748e-05,-7.532258577626336663e-07,-1.163235814103331283e-03,-4.778847883166034251e-08,4.059085681378372004e-11
6.630554936608763772e-02,2.618343207854356095e-05,-7.534472648894861211e-07,-1.163001954804651671e-03,-4.770716773488683913e-08,4.200293468023981326e-11
6.629830461561218857e-02,2.581887121304366191e-05,-7.536707317088223725e-07,-1.161889122424658886e-03,-4.762176372010101859e-08,4.337055598418707807e-11
6.627693003456262832e-02,2.543702320903073327e-05,-7.538964220247792460e-07,-1.159909709988254586e-03,-4.753247551194081149e-08,4.469560659643286285e-11
6.624149177814990519e-02,2.503840174425979711e-05,-7.541250911538590587e-07,-1.157075898854658920e-03,-4.743945855166899098e-08,4.597881210828382776e-11
6.619194828078971138e-02,2.462352652251769815e-05,-7.543560657865190137e-07,-1.153399938023502019e-03,-4.734281741837824642e-08,4.722060916781998807e-11
6.612827644097059310e-02,2.419289819319436587e-05,-7.545908198543904762e-07,-1.148894201715716960e-03,-4.724269527819605381e-08,4.842142128920899818e-11
6.605046968182388956e-02,2.374699465891485627e-05,-7.548281756586747242e-07,-1.143571146243833143e-03,-4.713921297144000234e-08,4.958169828673666909e-11
6.595853646474784948e-02,2.328627678763592598e-05,-7.550690071759783958e-07,-1.137443269149191567e-03,-4.703249121291242663e-08,5.070186616568108554e-11
6.585249919190590273e-02,2.281118570096152091e-05,-7.553126099012940826e-07,-1.130523070969795610e-03,-4.692265608827840132e-08,5.178234880945877788e-11
6.573239341919889789e-02,2.232214628072816572e-05,-7.555593700983571631e-07,-1.122823020107751842e-03,-4.680983900711609443e-08,5.282358669707307068e-11
6.559826729201263806e-02,2.181956546240750811e-05,-7.558082914618685744e-07,-1.114355521284841498e-03,-4.669416027662521682e-08,5.382600717497092222e-11
6.545018111333196498e-02,2.130383620847688814e-05,-7.560602609067926026e-07,-1.105132888037105646e-03,-4.657573468002825294e-08,5.479001684632428141e-11
6.528820695717955924e-02,2.077533423837070806e-05,-7.563141186381543411e-07,-1.095167319599583966e-03,-4.645471500911524568e-08,5.571607199199173819e-11
6.511242824884060088e-02,2.023442232750920653e-05,-7.565703336759549977e-07,-1.084470882387056356e-03,-4.633120491391718201e-08,5.660458984882559937e-11
6.492293924907170666e-02,1.968144930766404542e-05,-7.568294070889753593e-07,-1.073055496092908999e-03,-4.620533517913022335e-08,5.745597918008735225e-11
6.471984439572013581e-02,1.911674953260475947e-05,-7.570907581082105321e-07,-1.060932924231422188e-03,-4.607723104919221310e-08,5.827066728762945275e-11
6.450325747905012730e-02,1.854064581119540652e-05,-7.573550887428851338e-07,-1.048114768762151107e-03,-4.594701768069549885e-08,5.904908765378569610e-11
6.427330064640950080e-02,1.795344809431280005e-05,-7.576225088331261181e-07,-1.034612468247865904e-03,-4.581482551129208004e-08,5.979166633266796359e-11
6.403010325404616399e-02,1.735545473757160211e-05,-7.578932413160110749e-07,-1.020437298861921445e-03,-4.568079019259817597e-08,6.049880727059901950e-11
6.377387557779390370e-02,1.674708291512926834e-05,-7.581686066920467144e-07,-1.005601932083128843e-03,-4.554500590119558908e-08,6.117105906014698209e-11
6.350512169844835242e-02,1.612923445878378578e-05,-7.584480972220852601e-07,-9.901248807840021520e-04,-4.540757236195469598e-08,6.180942561421060970e-11
6.322439544144871360e-02,1.550288248005751970e-05,-7.587326627953963763e-07,-9.740254713178480303e-04,-4.526854792931671662e-08,6.241502714884883241e-11
6.293222337725816462e-02,1.486894024035580924e-05,-7.590231948118603497e-07,-9.573222780998209835e-04,-4.512800692107451330e-08,6.298899004182236060e-11
6.262910555955107650e-02,1.422826437012132469e-05,-7.593199548440568352e-07,-9.400331666981759371e-04,-4.498602357940453702e-08,6.353243974219531878e-11
6.231551630056508806e-02,1.358165898283243475e-05,-7.596231521847744348e-07,-9.221753327108676585e-04,-4.484266681910368952e-08,6.404648572101942031e-11
6.199190503655693796e-02,1.292987895648564123e-05,-7.599329312060144475e-07,-9.037653363197968321e-04,-4.469801602367075866e-08,6.453227407579775508e-11
6.165869732094320099e-02,1.227363332078772228e-05,-7.602496950747074592e-07,-8.848191326061143622e-04,-4.455212955737495534e-08,6.499090484655658650e-11
6.131629596481391609e-02,1.161358789039821812e-05,-7.605738943338015275e-07,-8.653520978844803655e-04,-4.440507111997912569e-08,6.542348429933293406e-11
6.096508232608655042e-02,1.095036693038141079e-05,-7.609050544160588851e-07,-8.453790524753576618e-04,-4.425693561139370139e-08,6.583115628230608229e-11
6.060541773064698212e-02,1.028455743740448390e-05,-7.612436122706606226e-07,-8.249142804746430191e-04,-4.410777623211917678e-08,6.621500990331961488e-11
6.023764499341055512e-02,9.616709615291185804e-06,-7.615891271898228251e-07,-8.039715471717367437e-04,-4.395766701095688602e-08,6.657617986007947473e-11
5.986208999400610686e-02,8.947340000808304186e-06,-7.619413068042950313e-07,-7.825641148255513269e-04,-4.380669219627428019e-08,6.691578474836795141e-11
5.947906325524480314e-02,8.276933692362959693e-06,-7.623002860029975126e-07,-7.607047575030473352e-04,-4.365490512266445497e-08,6.723494248362956910e-11
5.908886146695675745e-02,7.605945299971502312e-06,-7.626657618677489526e-07,-7.384057756378998574e-04,-4.350239506954078778e-08,6.753474645749319971e-11
5.869176890089625870e-02,6.934801400979701252e-06,-7.630377539192529720e-07,-7.156790108827672248e-04,-4.334922054347072254e-08,6.781633694298707073e-11
5.828805866756973236e-02,6.263901569781490750e-06,-7.634160438438731260e-07,-6.925358616868189940e-04,-4.319545034742628158e-08,6.808079786953161403e-11
5.787793746697689201e-02,5.593738759912301923e-06,-7.638004951144742720e-07,-6.689895690056962265e-04,-4.304116805469405100e-08,6.832913171713229126e-11
5.746138448268581916e-02,4.925242229550335579e-06,-7.641915730646289887e-07,-6.450617599362135079e-04,-4.288640495823460307e-08,6.856175360254193694e-11
5.703833258918766802e-02,4.259397279128233390e-06,-7.645890192053104444e-07,-6.207751885656138122e-04,-4.273120212275888245e-08,6.877895763607430276e-11
5.660872567154565799e-02,3.597128074340145375e-06,-7.649932965228217841e-07,-5.961514608630811554e-04,-4.257560058651687523e-08,6.898103769184104441e-11
5.617251768987492622e-02,2.939300380486053410e-06,-7.654047791400573043e-07,-5.712110992575682731e-04,-4.241963638158098590e-08,6.916827925985469273e-11
5.572967163507598631e-02,2.286724912581945737e-06,-7.658237512908692206e-07,-5.459736046504754664e-04,-4.226335054894633509e-08,6.934097569090376056e-11
5.528015841644676881e-02,1.640160385575155234e-06,-7.662502889228431983e-07,-5.204575155394348127e-04,-4.210678410575877198e-08,6.949942831433983697e-11
5.482395572796913003e-02,1.000316847353500092e-06,-7.666845982040634026e-07,-4.946804639236780654e-04,-4.194998297306251227e-08,6.964392190005550860e-11
5.436104694397925208e-02,3.678584697753155856e-07,-7.671269792570612257e-07,-4.686592276675315420e-04,-4.179296843235740530e-08,6.977474093748709040e-11
5.389142009388595694e-02,-2.565934890372311220e-07,-7.675781229968178186e-07,-4.424097790655904671e-04,-4.163579626849111153e-08,6.989216965554997564e-11
5.341506696003121141e-02,-8.724591893506928042e-07,-7.680380980588013677e-07,-4.159473294529398711e-04,-4.147849766428122685e-08,6.999652505669194244e-11
5.293198233470112340e-02,-1.479197500950249836e-06,-7.685067039611127164e-07,-3.892863698099716802e-04,-4.132110878141385862e-08,7.008807451291285525e-11
5.244216346003693907e-02,-2.076302774988727194e-06,-7.689844915336361896e-07,-3.624407074597369577e-04,-4.116368518324525431e-08,7.016711817656597221e-11
5.194560966264213236e-02,-2.663304432102707366e-06,-7.694711099975291228e-07,-3.354234990735899670e-04,-4.100625328304644339e-08,7.023393949641687536e-11
5.144232217941616808e-02,-3.239764088734671962e-06,-7.699662525947273640e-07,-3.082472803383566324e-04,-4.084885409581261207e-08,7.028883000775421754e-11
5.093230415876651845e-02,-3.805273469517529102e-06,-7.704699458912723155e-07,-2.809239927333816449e-04,-4.069152861919241990e-08,7.033208937819586995e-11
5.041556080923973587e-02,-4.359453311713166249e-06,-7.709819686953624115e-07,-2.534650079383769794e-04,-4.053431783407472223e-08,7.036399222933783512e-11
4.989214787789094524e-02,-4.901860699900628404e-06,-7.715018888250416553e-07,-2.258829134124847038e-04,-4.037725432255902667e-08,7.038478944099399748e-11
4.936231135161765066e-02,-5.431723554558648421e-06,-7.720298996092628740e-07,-1.981966294772498501e-04,-4.022036091336556752e-08,7.039457113208812688e-11
4.882633425562499241e-02,-5.948230934802562712e-06,-7.725651185166337843e-07,-1.704258162341995423e-04,-4.006366621457223249e-08,7.039340379222608784e-11
4.828448817490819250e-02,-6.450621724825488818e-06,-7.731077661576444400e-07,-1.425891099020593631e-04,-3.990717052444822069e-08,7.038132060740401610e-11
4.773703424976183385e-02,-6.938183528025664549e-06,-7.736576508333509358e-07,-1.147041705012660784e-04,-3.975091182456409252e-08,7.035837129589099643e-11
4.718422403094760936e-02,-7.410249809625507104e-06,-7.742145423698908781e-07,-8.678772839840545594e-05,-3.959488588704975286e-08,7.032459720129095778e-11
4.662630017412035949e-02,-7.866197278183318934e-06,-7.747784320465482554e-07,-5.885562988946872742e-05,-3.943913059158917319e-08,7.028006449630591185e-11
4.606349696290960166e-02,-8.305444048279438541e-06,-7.753491253360482716e-07,-3.092288186992177279e-05,-3.928365579631575315e-08,7.022480608344597984e-11
4.549604066353407639e-02,-8.727447097605885769e-06,-7.759266447615792237e-07,-3.003695513958034351e-06,-3.912847149699361649e-08,7.015886312362019366e-11
4.492414972492864145e-02,-9.131700102810725632e-06,-7.765113511069958124e-07,2.488847122282475749e-05,-3.897361534197189891e-08,7.008230983898234764e-11
4.434803484811474655e-02,-9.517732416578170512e-06,-7.771030149723944239e-07,5.274087253854450186e-05,-3.881908357671639958e-08,6.999516243262416145e-11
4.376789895724209067e-02,-9.885106212720968719e-06,-7.777018078168486893e-07,8.054143546456365987e-05,-3.866491375034546431e-08,6.989749497105163239e-11
4.318393711000290125e-02,-1.023341534014482685e-05,-7.783076693354423060e-07,1.082787226012437294e-04,-3.851111592758525128e-08,6.978935660360484893e-11
4.259633638711846082e-02,-1.056228312728706197e-05,-7.789208082471164184e-07,1.359418972058402399e-04,-3.835770934030450115e-08,6.967077995471690343e-11
4.200527579984828647e-02,-1.087136095018594387e-05,-7.795415228549759654e-07,1.635206908587750335e-04,-3.820470422148839074e-08,6.954180590755586694e-11
4.141092625064198701e-02,-1.116032747502995229e-05,-7.801694304240248267e-07,1.910053738594959109e-04,-3.805214229828884082e-08,6.940251633313818264e-11
4.081345057470783105e-02,-1.142888616288906733e-05,-7.808045176240821007e-07,2.183867283989780891e-04,-3.790001585922745896e-08,6.925292734891654034e-11
4.021300349008050112e-02,-1.167672054385437929e-05,-7.814466349804788772e-07,2.456543299323860345e-04,-3.774835168868049277e-08,6.909316264382078545e-11
3.960973129190267089e-02,-1.190336556129634140e-05,-7.820955703465253273e-07,2.727916083936539620e-04,-3.759717051541744111e-08,6.892366909792136739e-11
3.900377282331501938e-02,-1.210834530454711360e-05,-7.827509933634197442e-07,2.997811932351455988e-04,-3.744646499142694389e-08,6.874491919445884250e-11
3.839526013038607744e-02,-1.229121602407173506e-05,-7.834127159479725405e-07,3.266066110252287963e-04,-3.729625440019048343e-08,6.855740980752116989e-11
3.778431899805386601e-02,-1.245156490125555914e-05,-7.840803219142861096e-07,3.532522483357461440e-04,-3.714654913526334668e-08,6.836165382022158219e-11
3.717106953782245427e-02,-1.258900821153423333e-05,-7.847534970197722527e-07,3.797033166887467392e-04,-3.699735958949659872e-08,6.815813157830903123e-11
3.655562679567384704e-02,-1.270319013069389889e-05,-7.854318023196051035e-07,4.059458190796480233e-04,-3.684869181459433696e-08,6.794733953163986609e-11
3.593810134770262371e-02,-1.279378108373291421e-05,-7.861149836886714687e-07,4.319665176135117218e-04,-3.670055625376032059e-08,6.772978199916508896e-11
3.531859985075880282e-02,-1.286047687105477043e-05,-7.868025749542890743e-07,4.577529018729396826e-04,-3.655297196215765246e-08,6.750596306530626860e-11
3.469722552042660974e-02,-1.290299709597964962e-05,-7.874942628144821276e-07,4.832931577174817976e-04,-3.640593212220618144e-08,6.727634682737542319e-11
3.407407851397740300e-02,-1.292108412494598953e-05,-7.881897749613046730e-07,5.085761363175211316e-04,-3.625945582204594854e-08,6.704144522256059119e-11
3.344925620323476595e-02,-1.291450187686886713e-05,-7.888889884357658938e-07,5.335913233468133352e-04,-3.611355775794507521e-08,6.680176985060590043e-11
3.282285333259619270e-02,-1.288303513979448623e-05,-7.895915545644823344e-07,5.583288083571731619e-04,-3.596823560402002882e-08,6.655779263522233232e-11
3.219496206434876301e-02,-1.282648807174332855e-05,-7.902973793697837716e-07,5.827792544677948836e-04,-3.582350834494929637e-08,6.631000140005307767e-11
3.156567192444392767e-02,-1.274468349750680087e-05,-7.910063445696952620e-07,6.069338685810629066e-04,-3.567939062563474425e-08,6.605893082304240114e-11
3.093506966730941166e-02,-1.263746191714998619e-05,-7.917183517462235843e-07,6.307843723982129716e-04,-3.553588445886930360e-08,6.580504488041460803e-11
3.030323908535340754e-02,-1.250468046155000396e-05,-7.924334537578774768e-07,6.543229745344117604e-04,-3.539299199044163895e-08,6.554883115975941428e-11
2.967028558103120342e-02,-1.234621743341643409e-05,-7.931514460716815754e-07,6.775415662958576835e-04,-3.525073904993713378e-08,6.529073293842840209e-11
2.903640811686517692e-02,-1.216198590130953821e-05,-7.938720169862171447e-07,7.004294327787961155e-04,-3.510912084870465160e-08,6.503091555748508062e-11
2.840182093272192176e-02,-1.195191660265064894e-05,-7.945952529039268963e-07,7.229756803357340880e-04,-3.496813135125834076e-08,6.476943843671042928e-11
2.776672833318394318e-02,-1.171595283733662535e-05,-7.953209081635509073e-07,7.451700028059433803e-04,-3.482778929214169146e-08,6.450643010212155941e-11
