2.318677075684953681e-01
1.441825626289175155e-01
1.068842175780764792e-01
8.635944826222222148e-02
7.344149526972247599e-02
6.460564473013837017e-02
5.820812390493731309e-02
5.337975144993592491e-02
4.961825061277206489e-02
4.661348118565551008e-02
4.416383389360139383e-02
4.213274853984954466e-02
4.042455789214520478e-02
3.897033116828613197e-02
3.771920271732689262e-02
3.663285929070894675e-02
3.568192235143494151e-02
3.484350800918765284e-02
