6.000000000000000152e-06,7.354921123609828859e-01,4.551761266671268272e-05,7.970992221914879796e-04,1.000000000000000021e-02,2.863951788477830766e-03,5.291894810671707828e-12,4.594692761625645411e-02,3.258045194422566626e-02
6.700000000000000226e-06,7.354921123609828859e-01,4.551761266671268272e-05,7.970992221914879796e-04,1.000000000000000021e-02,2.863951788477830766e-03,5.291894810671707828e-12,4.594692761625645411e-02,3.258045194422566626e-02
7.600000000000000080e-06,7.354921123609828859e-01,4.551761266671268272e-05,7.970992221914879796e-04,1.000000000000000021e-02,2.863951788477830766e-03,5.291894810671707828e-12,4.594692761625645411e-02,3.258045194422566626e-02
8.499999999999999933e-06,7.354921123609828859e-01,4.551761266671268272e-05,7.970992221914879796e-04,1.000000000000000021e-02,2.863951788477830766e-03,5.291894810671707828e-12,4.594692761625645411e-02,3.258045194422566626e-02
9.599999999999999566e-06,7.354921123609828859e-01,4.551761266671268272e-05,7.970992221914879796e-04,1.000000000000000021e-02,2.863951788477830766e-03,5.291894810671707828e-12,4.594692761625645411e-02,3.258045194422566626e-02
1.069999999999999920e-05,7.354921123609828859e-01,4.551761266671268272e-05,7.970992221914879796e-04,1.000000000000000021e-02,2.863951788477830766e-03,5.291894810671707828e-12,4.594692761625645411e-02,3.258045194422566626e-02
1.209999999999999935e-05,7.354921123609828859e-01,4.551761266671268272e-05,7.970992221914879796e-04,1.000000000000000021e-02,2.863951788477830766e-03,5.291894810671707828e-12,4.594692761625645411e-02,3.258045194422566626e-02
1.360000000000000023e-05,7.354921123609828859e-01,4.551761266671268272e-05,7.970992221914879796e-04,1.000000000000000021e-02,2.863951788477830766e-03,5.291894810671707828e-12,4.594692761625645411e-02,3.258045194422566626e-02
1.520000000000000016e-05,1.126192349236433410e+00,4.574893287441606475e-05,7.993134767526174824e-04,7.828525085544655801e-03,2.987087929326985407e-03,6.955605877703100677e-11,1.133104845688290563e-01,3.443158943884319645e-02
1.709999999999999891e-05,1.080036517276759422e+00,4.571661855400371984e-05,7.990038509740359819e-04,8.167360916992310454e-03,2.970156228652009490e-03,6.453402621241697625e-11,1.064768881673440887e-01,3.417846670731037456e-02
1.930000000000000156e-05,1.034338893211557586e+00,4.568593590694313176e-05,7.987099508925500158e-04,8.476352029288952705e-03,2.954000818319962602e-03,5.937742779148358197e-11,9.956008403321991995e-02,3.393654509914124234e-02
