2.999999999999999737e-04,8.734926459281578959e-01,4.206648020630417113e-05,7.548444782494529099e-04,9.343763662764735176e-03,2.559444472207302902e-03,4.010436137068933944e-11,7.572997365422121097e-02,2.669206072587969325e-02
3.400000000000000244e-04,8.732845346695384814e-01,4.215062207049902258e-05,7.549385339437205376e-04,9.343557552818043677e-03,2.558557348007459153e-03,4.012639554523871912e-11,7.576557250148738265e-02,2.666183295368464504e-02
3.800000000000000209e-04,8.734462021609393778e-01,4.210562462689005107e-05,7.548666822884730941e-04,9.343998651212654175e-03,2.559227926448731823e-03,4.010615810968251070e-11,7.573502933410131144e-02,2.667609130772491052e-02
4.299999999999999894e-04,8.734469199782125548e-01,4.203411619825133598e-05,7.549449014553708676e-04,9.344245260133134806e-03,2.558800203292740244e-03,4.009816327527403865e-11,7.572906689144077996e-02,2.666037158694211165e-02
4.899999999999999842e-04,8.734486381502800656e-01,4.204242988098110131e-05,7.549180155176990351e-04,9.344075413118239568e-03,2.558893082662595537e-03,4.010094714120396964e-11,7.573096109541893606e-02,2.666657755215242828e-02
5.500000000000000331e-04,8.734690872803151374e-01,4.205539915505671409e-05,7.549335914718962584e-04,9.344126460565422079e-03,2.558904623153179965e-03,4.009946425610252022e-11,7.572834804137730524e-02,2.667502195529657463e-02
6.099999999999999737e-04,8.733907954923847416e-01,4.201825793557946719e-05,7.546590987754536088e-04,9.343971356969005965e-03,2.557752997897319407e-03,4.010344015667436476e-11,7.573851945910209382e-02,2.662697826239637799e-02
6.899999999999999667e-04,8.733641576379771454e-01,4.202669762752106616e-05,7.546759442558346629e-04,9.343939337660466318e-03,2.557503440922033293e-03,4.010579671875331977e-11,7.574227533790095501e-02,2.662040432837217349e-02
7.699999999999999597e-04,8.733665374147039362e-01,4.204447601927368048e-05,7.546930552895617398e-04,9.343851514859785254e-03,2.558232425193429638e-03,4.010875268666070274e-11,7.574460836287159882e-02,2.663266103894318046e-02
8.700000000000000051e-04,8.733896991395885268e-01,4.204627049956921961e-05,7.547817051220340537e-04,9.343974494564704844e-03,2.557709744669628069e-03,4.010513936950476832e-11,7.574019309268947842e-02,2.664265988332755256e-02
9.799999999999999684e-04,8.734675135775059607e-01,4.220103080213548482e-05,7.561482753794737796e-04,9.346880365506005789e-03,2.570126445177244295e-03,4.012078403706148454e-11,7.576826477414981553e-02,2.691632531082214369e-02
1.100000000000000066e-03,8.734746706908307345e-01,4.218058632835758277e-05,7.560016547547496191e-04,9.346600430832888509e-03,2.568849534428032429e-03,4.011731263861107112e-11,7.576218333433258623e-02,2.688814631625444790e-02
1.229999999999999974e-03,8.734314724993444967e-01,4.216578040569591754e-05,7.559301267901717128e-04,9.346167903406586361e-03,2.568014001404135896e-03,4.012190038186158146e-11,7.576827546570691352e-02,2.687014062840946058e-02
