-3.415225508256365949e-01
-1.822001401688792266e-01
-1.140033379665126578e-01
-7.634312113622791773e-02
-5.265201832480026489e-02
-3.652711321123121996e-02
-2.495970824827054013e-02
-1.634382458966243679e-02
-9.741781654561132431e-03
-4.568670191264685883e-03
-4.407832941930959212e-04
2.903707420396269608e-03
5.649182812749824027e-03
7.928868350296399900e-03
9.841110293594875977e-03
1.145983609146065431e-02
1.284149176291697093e-02
1.402976703246174364e-02
