6.000000000000000152e-06,3.125327264666149518e-01,2.923912314933059965e-05,5.767236251122362942e-04,5.780771274280253544e-03,2.014947223217220321e-03,2.208705047234614524e-11,2.347532768423677557e-02
6.700000000000000226e-06,3.192933774634965083e-01,2.967134385560636330e-05,5.767598510684525132e-04,5.938771710866278843e-03,1.905312997723075750e-03,2.272787360229858531e-11,2.625555666076266267e-02
7.600000000000000080e-06,3.210912354115877942e-01,2.935250549212370386e-05,5.766728477645509127e-04,6.025102923869514807e-03,1.914281893010558178e-03,2.269606785996905131e-11,2.642441117932987915e-02
8.499999999999999933e-06,3.075703601533304465e-01,2.931283831374488873e-05,5.770500649850924613e-04,6.062514846440420109e-03,1.870346344354546124e-03,2.257725524483962562e-11,2.495883141173381101e-02
9.599999999999999566e-06,3.207938487560790808e-01,2.976718380482584983e-05,5.766946261156132318e-04,6.055641975025254607e-03,1.913889677666903710e-03,2.273239510626517415e-11,2.641546168893366825e-02
1.069999999999999920e-05,3.168559730572247934e-01,2.953923811738036280e-05,5.768419591456274255e-04,6.100061762089157777e-03,1.907054003728242799e-03,2.271846867257517403e-11,2.609315928434556217e-02
1.209999999999999935e-05,3.206660022523848963e-01,2.925913773126027429e-05,5.765670668063979220e-04,6.023439873393853991e-03,1.929147411525397073e-03,2.262060731265974092e-11,2.619646597515353989e-02
1.360000000000000023e-05,3.199284887920876841e-01,2.952330734019222125e-05,5.766996509443809331e-04,6.016347869647451288e-03,1.904759572137457212e-03,2.269720027246652028e-11,2.631940991521527703e-02
1.520000000000000016e-05,3.094975339419723248e-01,2.979681262833585572e-05,5.773053046633741352e-04,6.058626818138310687e-03,1.869633116322474975e-03,2.272036871983127361e-11,2.545027122259070282e-02
1.709999999999999891e-05,3.198192698376100540e-01,2.950986755230452293e-05,5.767077016821000983e-04,6.056704013100156804e-03,1.910744919995523801e-03,2.269692435159846824e-11,2.631936932549147276e-02
1.930000000000000156e-05,3.195648229568278653e-01,2.964190123328140598e-05,5.767860392431094435e-04,6.063616733240195095e-03,1.908767468763225734e-03,2.275136858804364125e-11,2.638741428121706492e-02
